Date,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical
Nov28_2021,364967,1469,4198,8,294172,21624,165
Nov29_2021,366418,1439,4201,3,295341,21903,167
Nov30_2021,367770,1352,4212,11,295524,23061,161
Dec01_2021,370138,1663,4218,6,297780,22457,160
Dec02_2021,372145,2007,4232,14,298798,23430,157
Dec03_2021,373846,1692,4245,13,300200,23714,160
Dec04_2021,375659,1813,4255,10,300341,25376,144
Dec05_2021,377187,1528,4264,9,300802,26434,142
Dec06_2021,378643,1447,4270,6,301093,27592,143
Dec07_2021,380323,1647,4302,32,306188,24145,149
Dec08_2021,382196,1870,4310,8,309627,22563,148
Dec09_2021,384109,1913,4320,10,311421,22670,142
Dec10_2021,385956,1842,4322,2,313000,22936,149
Dec11_2021,387788,1832,4340,18,314099,23651,157
Dec12_2021,389528,1740,4357,17,315559,23914,161
Dec13_2021,391508,1968,4361,4,316920,24529,165
Dec14_2021,393618,2110,4368,7,319061,24491,164
Dec15_2021,396528,2905,4372,4,325148,21309,171
Dec16_2021,400061,3533,4382,10,326412,23561,176
Dec17_2021,404027,3932,4393,11,328218,25710,168
Dec18_2021,408131,4104,4401,8,329252,28772,172
Dec19_2021,412121,3990,4405,4,331267,30743,167
Dec20_2021,416193,4049,4405,0,333037,33045,172
Dec21_2021,420776,4583,4413,8,334726,35923,170
Dec22_2021,426690,5906,4421,8,336528,40002,169
Dec23_2021,435444,8735,4432,11,338521,46751,177
Dec24_2021,444688,9204,4441,9,340565,53942,176
Dec25_2021,454701,10013,4447,6,340565,63949,170
Dec26_2021,464222,9494,4450,3,344396,69636,176
Dec27_2021,474591,10240,4458,8,349366,75021,183
Dec28_2021,485937,11346,4464,6,351656,84071,179
Dec29_2021,504489,18437,4474,10,357322,96947,173
Dec30_2021,525872,21383,4490,16,362206,113430,165
Dec31_2021,558790,32918,4503,13,367804,140737,172
Jan01_2022,594816,35477,4519,16,382004,162547,170
Jan02_2022,627201,32385,4525,6,384620,192310,183
Jan03_2022,665208,37320,4534,9,391821,223107,205
Jan04_2022,713100,47892,4539,5,403853,258870,221
Jan05_2022,778288,64920,4559,20,435114,292777,230
Jan06_2022,850652,72364,4572,13,464747,335435,242
Jan07_2022,928522,77870,4590,18,491612,386422,304
Jan08_2022,1045708,116190,4620,30,491786,503404,328
Jan09_2022,1146387,100679,4643,23,491942,603904,335
Jan10_2022,1219253,72367,4670,27,492309,676376,360
Jan11_2022,1312426,93170,4701,31,541314,720334,377
Jan12_2022,1418399,105535,4758,57,541987,825577,383
Jan13_2022,1572522,154109,4815,57,573228,948347,384
Jan14_2022,1707522,135000,4872,57,573362,1082915,396
Jan15_2022,1812347,104091,4936,64,574148,1186890,418
Jan16_2022,1899927,87580,4971,35,779521,1069062,427
Jan17_2022,1975424,75306,5019,48,782068,1141841,452
Jan18_2022,2049540,74116,5096,77,782171,1215634,461
Jan19_2022,2125875,75958,5167,71,1022958,1051111,466
Jan20_2022,2201480,75605,5222,55,1023050,1126569,453
Jan21_2022,2267033,65350,5331,109,1023826,1191042,466
Jan22_2022,2324808,57775,5405,74,1282518,990051,464
Jan23_2022,2375519,50711,5445,40,1282565,1040675,433
Jan24_2022,2419934,43667,5508,62,1284456,1082950,457
Jan25_2022,2470349,50160,5582,74,1387446,1030163,428
Jan26_2022,2525798,55243,5699,117,2016731,456210,414
Jan27_2022,2611801,86003,5774,75,2101532,457087,429
Jan28_2022,2668932,56892,5915,141,2217047,398562,437
Jan29_2022,2719021,50089,6011,96,2307993,357609,438
Jan30_2022,2696471,217,6095,84,2367318,275650,431
Jan31_2022,2733241,36623,6145,50,2369130,310336,431
Feb01_2022,2771071,37629,6226,81,2407643,309572,422
Feb02_2022,2806564,35126,6306,80,2450910,301253,395
Feb03_2022,2841569,35005,6397,91,2507739,279338,369
Feb04_2022,2876654,35026,6487,90,2508772,312510,372
Feb05_2022,2905006,28352,6570,83,2595676,253875,365
Feb06_2022,2929394,24388,6623,53,2595845,278041,353
Feb07_2022,2956065,26618,6675,52,2599307,301198,369
Feb08_2022,2988425,32360,6733,58,2600301,331448,386
Feb09_2022,3008151,19632,6800,66,2704009,246255,396
Feb10_2022,3039514,31363,6888,88,2766680,214859,394
Feb11_2022,3073376,33801,6944,56,2809618,203598,348
Feb12_2022,3096792,23416,7011,67,2834030,202535,355
Feb13_2022,3121611,24775,7063,52,2859777,201555,309
Feb14_2022,3149241,27630,7095,32,2838790,247335,321
Feb15_2022,3176950,27729,7150,55,2890245,223534,302
Feb16_2022,3174479,33568,7241,91,2920440,189175,301
Feb17_2022,3205520,31041,7313,72,2921011,219573,300
Feb18_2022,3237190,31613,7351,38,2924384,245376,283
Feb19_2022,3261103,23913,7399,48,2941746,251879,265
Feb20_2022,3281291,20188,7446,47,2962622,251144,259
Feb21_2022,3304777,23468,7465,19,2992071,243307,253
Feb22_2022,3336121,31344,7506,41,3016318,250363,246
Feb23_2022,3371359,35059,7581,75,3053380,246686,240
Feb24_2022,3405829,34470,7631,50,3079660,253593,227
Feb25_2022,3443524,37671,7667,36,3107008,263904,222
Feb26_2022,3479435,35911,7703,36,3129244,277543,213
Feb27_2022,3513042,33607,7733,30,3147499,292865,200
Feb28_2022,3549735,36521,7750,17,3173277,302648,190
Mar01_2022,3594594,44859,7801,51,3203549,316234,190
Mar02_2022,3644775,50079,7862,61,3226501,343402,189
Mar03_2022,3705659,60884,7913,51,3256858,373105,186
Mar04_2022,3753519,47841,7959,46,3295805,381972,154
Mar05_2022,3796115,42596,8011,52,3320724,399597,154
Mar06_2022,3831073,34939,8027,16,3339834,415429,153
Mar07_2022,3872636,41563,8063,36,3366834,429407,158
Mar08_2022,3940527,67891,8081,18,3426366,437748,150
Mar09_2022,3998156,57615,8115,34,3471030,450068,146
Mar10_2022,4057769,59743,8163,31,3512471,467620,159
Mar11_2022,4114147,56272,8195,32,3551286,485151,143
Mar12_2022,4164704,50557,8219,24,3608861,478109,139
Mar13_2022,4209415,44665,8244,25,3652277,479379,150
Mar14_2022,4252121,42706,8252,8,3699278,474800,154
Mar15_2022,4309064,56943,8297,38,3750798,479788,150
Mar16_2022,4387671,78563,8328,31,3799054,510108,146
Mar17_2022,4460969,73298,8367,39,3848686,533318,142
Mar18_2022,4524453,63484,8399,32,3968896,476560,135
Mar19_2022,4590066,65613,8432,33,4015871,495165,129
Mar20_2022,4642488,52422,8448,16,4057351,506091,128
Mar21_2022,4698044,55455,8467,19,4104353,514400,130
Mar22_2022,4773899,75810,8510,43,4169566,524796,133
Mar23_2022,4857341,83348,8543,33,4235156,542615,136
Mar24_2022,4940304,82915,8590,47,4300416,560076,143
Mar25_2022,5015852,75507,8627,37,4356855,579148,129
Mar26_2022,5083183,67331,8673,46,4413177,590111,131
Mar27_2022,5141114,57931,8692,19,4471044,590156,130
Mar28_2022,5202564,61486,8708,16,4528200,594244,144
Mar29_2022,5281315,78751,8778,70,4549966,651022,150
Mar30_2022,5365529,84570,8825,47,4687176,597979,124
Mar31_2022,5442101,76503,8879,54,4763817,597856,119
Apr01_2022,5521330,79181,8910,31,4832365,608383,129
Apr02_2022,5588184,66854,9286,45,4897983,609243,136
Apr03_2022,5645054,56840,9323,37,4952742,611317,145
Apr04_2022,5703096,58213,9352,29,5017520,604485,142
Apr05_2022,5777298,74202,9420,68,5109026,587027,150
Apr06_2022,5852810,75378,9466,46,5194075,577444,140
Apr07_2022,5929700,76543,9523,56,5272320,576032,141
Apr08_2022,5999417,69697,9563,40,5342253,575721,132
Apr09_2022,6057820,58403,9602,39,5405319,571019,143
Apr10_2022,6109748,51928,9628,26,5459165,569075,143
